ID,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Gender,Age,User_Age_Group
1324,31484,0,1,1,1,3125,11,0,0,4117,Female,62,Senior
1325,17995,0,1,1,1,0,0,0,0,4994,Male,23,Young
1326,40994,0,4,1,1,26916,15,500,1,5078,Male,20,Young
1327,286101,1000,5,1,1,72965,31,3000,11,4666,Female,27,Young
1328,205219,0,4,1,1,30347,19,0,0,4792,Male,50,Adult
1329,74777,0,2,1,1,20630,8,0,0,5384,Female,28,Young
1330,218191,0,3,1,1,24630,17,0,0,5240,Male,69,Senior
1331,22132,0,1,1,1,0,0,0,0,5150,Male,69,Senior
1332,83508,1514,1,1,1,11268,13,2176,2,5069,Female,31,Adult
1333,88122,0,3,1,1,19408,13,0,0,5174,Male,66,Senior
1334,152284,0,5,1,1,77045,38,1648,10,4996,Female,61,Senior
1335,4146,0,1,1,1,3750,9,0,0,5210,Female,64,Senior
1336,25272,0,1,1,1,0,0,0,0,5189,Male,42,Adult
1337,21855,0,1,1,1,200,3,0,0,5383,Female,46,Adult
1338,63454,0,4,1,1,49068,13,0,0,5383,Female,68,Senior
1339,24292,0,2,1,1,6558,10,0,0,5276,Female,23,Young
1340,60168,0,4,1,1,44133,16,0,0,4313,Female,68,Senior
1341,9554,0,1,1,1,2710,3,0,0,5064,Female,35,Adult
1342,30130,0,2,1,1,9192,15,0,0,4993,Male,60,Senior
1343,12665,0,1,1,1,4125,24,0,0,4539,Male,21,Young
1344,9860,0,1,1,1,99,1,99,1,5055,Female,44,Adult
1345,10069,0,1,1,1,200,1,0,0,4933,Female,53,Senior
1346,2224,0,1,1,1,0,0,0,0,5098,Male,68,Senior
1347,40576,0,1,1,1,0,0,0,0,5118,Male,59,Senior
1348,5667,0,1,1,1,5667,4,0,0,4937,Female,42,Adult
1349,59791,0,1,1,1,3254,7,0,0,4602,Male,23,Young
1350,128664,8019,4,1,1,44298,16,50,1,5155,Female,38,Adult
1351,126947,0,1,1,1,2350,2,350,1,5167,Male,28,Young
1352,189235,0,3,1,1,20487,20,0,0,5282,Male,48,Adult
1353,38604,0,1,1,1,625,5,0,0,5184,Female,30,Young
1354,73008,0,3,1,1,12930,18,0,0,5050,Male,46,Adult
1355,62942,500,1,1,1,4752,8,2121,6,5070,Male,25,Young
1356,33057,763,1,1,1,5190,5,0,0,4828,Female,44,Adult
1357,42572,0,3,1,1,21809,14,100,1,5070,Male,34,Adult
1358,38671,0,1,1,1,2200,9,1000,5,5192,Male,23,Young
1359,5320,0,1,1,1,2275,9,0,0,5084,Male,27,Young
1360,228529,0,2,1,1,24687,14,500,1,4924,Male,33,Adult
1361,46272,0,1,1,1,5720,10,800,3,5092,Female,33,Adult
1362,113758,0,3,1,1,12616,14,0,0,5199,Female,42,Adult
1363,105458,0,1,1,1,750,4,700,2,4924,Male,58,Senior
1364,39946,0,3,1,1,16951,14,0,0,5282,Male,18,Young
1365,92859,0,4,1,1,33378,15,0,0,5185,Female,67,Senior
1366,25158,0,5,1,1,52278,17,0,0,5079,Male,72,Senior
1367,82270,0,2,1,1,24612,6,0,0,5270,Female,79,Senior
1368,97155,0,2,1,1,10004,3,0,0,5244,Female,32,Adult
1369,153197,0,2,1,1,14712,17,100,1,5189,Male,49,Adult
1370,55864,0,1,1,1,3691,6,500,1,5251,Male,35,Adult
1371,23890,0,4,1,1,35574,19,0,0,5031,Male,22,Young
1372,46545,1000,1,1,1,0,0,0,0,5066,Male,72,Senior
1373,7354,0,1,1,1,0,0,0,0,5050,Female,22,Young
1374,45031,0,1,1,1,1000,1,0,0,5227,Female,38,Adult
1375,16125,0,3,1,1,23288,17,0,0,5210,Male,56,Senior
1376,200,0,1,1,1,200,1,200,1,5254,Female,70,Senior
1377,195754,0,5,1,1,98535,40,2550,9,5202,Female,48,Adult
1378,54189,0,2,1,1,8940,17,0,0,4791,Female,20,Young
1379,15439,0,1,1,1,490,3,0,0,5147,Male,19,Young
1380,56308,0,1,1,1,2500,3,1000,2,4688,Male,57,Senior
1381,1000,0,1,1,1,0,0,0,0,4769,Female,52,Senior
1382,45412,0,1,1,1,1100,3,1100,3,5163,Female,37,Adult
1383,21582,0,3,1,1,10811,15,0,0,4695,Female,28,Young
1384,16866,0,1,1,1,0,0,0,0,5072,Male,76,Senior
1385,86011,0,4,1,1,31769,18,0,0,5381,Female,43,Adult
1386,31786,0,1,1,1,2661,10,0,0,5380,Female,58,Senior
1387,16994,0,1,1,1,1550,3,1050,2,5379,Female,38,Adult
1388,5824,0,1,1,1,0,0,0,0,5401,Male,27,Young
1389,17587,0,1,1,1,17587,7,0,0,5367,Male,36,Adult
1390,1000,0,1,1,1,0,0,0,0,5367,Female,79,Senior
1392,91670,0,4,1,1,48193,17,1000,2,5365,Female,62,Senior
1393,92800,0,5,1,1,62042,23,350,1,5358,Female,56,Senior
1394,31134,0,3,1,1,20108,17,0,0,5352,Male,52,Senior
1395,57002,0,1,1,1,2570,13,0,0,5350,Male,73,Senior
1396,66516,0,4,1,1,45406,16,200,1,5311,Female,51,Senior
1397,18154,0,1,2,1,7748,16,0,0,5310,Female,77,Senior
1398,320997,2556,5,1,1,82255,24,0,0,5345,Female,70,Senior
1399,14345,0,4,1,1,50752,16,0,0,5487,Male,79,Senior
1400,43603,0,1,1,1,17100,4,100,1,5335,Male,35,Adult
1401,1836,0,1,1,1,850,4,350,3,5329,Female,26,Young
1402,156041,0,2,1,1,5644,13,0,0,5324,Male,55,Senior
1403,49145,0,1,2,1,12755,22,2450,7,5323,Male,60,Senior
1404,11648,0,1,1,1,475,4,0,0,5318,Male,77,Senior
1405,14525,0,1,1,1,4625,28,0,0,5317,Female,38,Adult
1406,10689,0,1,1,1,2750,15,0,0,5315,Male,31,Adult
1407,37552,0,1,1,1,100,1,0,0,5340,Male,76,Senior
1408,210350,0,5,1,1,56754,14,0,0,5302,Female,37,Adult
1409,26156,0,3,1,1,23831,16,0,0,5297,Male,42,Adult
1410,32061,0,1,1,1,1100,6,0,0,5295,Female,42,Adult
1411,355145,0,5,1,1,61926,29,806,8,5288,Female,21,Young
1412,6000,0,1,1,1,0,0,0,0,5286,Male,56,Senior
1413,30892,0,3,1,1,11474,11,0,0,5283,Female,50,Adult
1414,29263,0,3,1,1,15184,13,0,0,5279,Male,33,Adult
1415,221432,0,4,1,1,31975,21,0,0,5275,Male,56,Senior
1416,43761,0,1,1,1,5398,16,0,0,5268,Male,67,Senior
1417,21393,0,1,1,1,5040,2,0,0,5262,Female,21,Young
1418,108950,0,1,1,1,3300,9,3300,9,5259,Female,60,Senior
1419,25089,0,4,1,1,40763,19,550,2,5259,Female,50,Adult
1420,77709,0,4,1,1,36028,19,100,2,5253,Male,52,Senior
1421,22533,1000,4,1,1,22206,17,100,1,5248,Female,21,Young
1422,25302,0,3,1,1,11312,13,0,0,5245,Female,48,Adult
1423,11908,0,1,1,1,0,0,0,0,5240,Female,18,Young
1424,176982,0,1,1,1,2299,9,0,0,5234,Female,45,Adult
1425,8723,0,5,1,1,77923,15,0,0,5231,Female,74,Senior
1426,9071,0,1,1,1,1647,9,0,0,5225,Male,71,Senior
1427,144848,0,4,1,1,37056,15,0,0,5219,Female,57,Senior
1428,130364,0,5,1,1,62083,15,250,1,5213,Male,73,Senior
1429,15592,4924,4,1,1,37173,13,0,0,5209,Female,41,Adult
1430,25404,0,1,1,1,2125,7,500,1,5203,Male,49,Adult
1431,34584,0,1,1,1,6962,21,1500,7,5202,Female,61,Senior
1432,32313,0,4,1,1,29188,27,0,0,5397,Male,27,Young
1433,168897,0,4,1,1,37451,24,400,2,5189,Male,51,Senior
1434,68891,1697,4,1,1,37257,14,500,1,5178,Male,30,Young
1435,18068,0,1,1,1,0,0,0,0,5174,Female,25,Young
1436,137134,0,5,1,1,92740,20,0,0,5170,Female,58,Senior
1437,26561,0,1,1,1,100,1,0,0,4926,Male,68,Senior
1438,22093,0,3,1,1,14857,11,200,1,2587,Male,27,Young
1439,58538,1739,4,1,1,48670,19,500,2,4352,Male,47,Adult
1440,29667,0,1,1,1,5304,19,0,0,4841,Male,66,Senior
1441,88093,0,3,1,1,15518,13,343,1,4660,Male,24,Young
1442,472241,500,1,1,1,3600,12,3500,11,5045,Female,74,Senior
1443,62569,0,4,1,1,33765,19,50,1,4888,Male,63,Senior
1444,20982,0,4,1,1,44238,18,0,0,4716,Female,56,Senior
1445,44665,0,1,1,1,333,2,333,2,3601,Male,48,Adult
1446,22639,0,1,1,1,1840,4,0,0,5168,Female,68,Senior
1447,120152,0,1,1,1,6250,27,3750,26,4497,Male,26,Young
1448,51402,0,1,1,1,4375,14,0,0,4978,Male,20,Young
1449,32749,0,1,1,1,450,3,450,3,5050,Female,50,Adult
1450,170309,0,5,1,1,66546,20,4130,4,5009,Female,41,Adult
1451,18924,0,1,1,1,4000,18,0,0,5168,Female,34,Adult
1452,61919,0,4,1,1,39163,14,350,1,5157,Female,28,Young
1453,193547,0,1,1,1,3544,12,0,0,5153,Female,42,Adult
1454,57927,0,1,1,1,1500,3,1500,3,5149,Female,54,Senior
1455,161321,0,5,1,1,59645,21,0,0,5147,Male,67,Senior
1456,66936,2370,1,1,1,3450,5,950,4,5147,Male,77,Senior
1457,72178,0,1,1,1,2100,10,0,0,5139,Male,40,Adult
1458,33964,0,1,1,1,300,3,0,0,5128,Female,56,Senior
1459,94272,0,3,1,1,11098,16,0,0,5121,Male,51,Senior
1460,53360,0,1,1,1,7251,5,6251,4,5120,Male,20,Young
1461,3578,0,1,1,1,0,0,0,0,5114,Female,57,Senior
1462,29342,0,2,1,1,5835,4,0,0,5153,Male,23,Young
1463,28228,0,3,1,1,12948,13,300,1,5108,Male,24,Young
1464,118601,0,5,1,1,51240,19,0,0,5105,Female,77,Senior
1465,24660,0,2,1,1,7206,14,0,0,5136,Female,62,Senior
1466,147822,0,4,1,1,42469,18,0,0,5107,Male,20,Young
1467,190208,0,4,1,1,37122,38,1800,6,5091,Female,76,Senior
1468,2625,0,1,1,1,125,1,0,0,5087,Female,56,Senior
1469,49438,0,4,1,1,33912,14,0,0,5085,Male,22,Young
1470,24930,0,3,1,1,13060,9,0,0,5084,Male,51,Senior
1471,89835,0,2,1,1,9058,11,0,0,5080,Male,22,Young
1472,46734,0,2,1,1,10007,18,0,0,5080,Male,29,Young
1473,315273,0,1,1,1,12584,9,4084,4,5079,Male,61,Senior
1474,50,0,1,1,1,50,1,50,1,5073,Female,19,Young
1475,97416,0,5,1,1,63679,29,0,0,5093,Female,75,Senior
1476,127768,0,5,1,1,65264,21,250,1,5064,Female,45,Adult
1477,139882,0,4,1,1,47089,15,0,0,4859,Female,39,Adult
1478,10740,0,1,1,1,0,0,0,0,4926,Male,73,Senior
1479,57330,0,1,1,1,380,3,0,0,4986,Male,48,Adult
1480,33560,0,1,1,1,2600,14,0,0,4604,Male,25,Young
1481,53210,0,1,1,1,11422,10,0,0,4993,Female,43,Adult
1482,9795,0,1,1,1,0,0,0,0,4960,Male,71,Senior
1483,16984,0,2,1,1,10334,15,0,0,4884,Male,75,Senior
1484,46349,0,4,1,1,33923,20,1100,2,4856,Male,53,Senior
1485,118079,0,4,1,1,43298,16,500,1,4867,Male,73,Senior
1486,29632,0,1,1,1,0,0,0,0,4898,Male,42,Adult
1488,164307,0,3,1,1,21704,14,0,0,4023,Male,69,Senior
1489,13490,0,1,1,1,0,0,0,0,4870,Male,52,Senior
1490,36296,0,1,1,1,5780,6,0,0,4600,Male,43,Adult
1491,190429,6168,1,1,1,27500,11,1500,3,4974,Female,67,Senior
1492,120447,0,5,1,1,53804,15,350,1,4840,Male,62,Senior
1493,35094,0,1,1,1,4000,11,0,0,4944,Female,19,Young
1494,208804,0,5,1,1,56204,31,500,1,4429,Male,48,Adult
1495,30662,0,1,1,1,0,0,0,0,4996,Male,78,Senior
1496,157452,0,4,1,1,45312,18,0,0,4471,Male,35,Adult
1497,24266,0,1,1,1,2375,12,0,0,4111,Male,65,Senior
1498,49991,0,4,1,1,44146,27,2510,4,4803,Male,41,Adult
1499,42275,925,1,1,1,4100,6,1600,5,4712,Male,73,Senior
1500,59162,0,1,1,1,2520,7,0,0,4726,Female,54,Senior
1501,109625,0,5,1,1,63372,19,500,1,5056,Male,65,Senior
1502,30486,0,1,1,1,0,0,0,0,5051,Female,28,Young
1503,240904,2288,4,1,1,63385,22,350,1,5045,Male,72,Senior
1504,266776,0,1,1,1,8370,30,6520,28,5042,Male,18,Young
1505,20818,0,1,1,1,15214,4,0,0,5036,Male,79,Senior
1506,106509,0,1,1,1,1113,7,0,0,5036,Male,50,Adult
1507,65982,0,1,1,1,1750,4,750,3,5030,Male,51,Senior
1508,9002,0,1,1,1,1586,9,0,0,4933,Female,50,Adult
1509,16088,0,3,1,1,17872,15,0,0,4563,Male,25,Young
1510,10079,0,1,1,1,569,8,0,0,4651,Male,56,Senior
1511,48863,0,5,1,1,71013,18,1050,3,4925,Female,56,Senior
1512,137402,0,1,1,1,950,6,200,3,4685,Female,62,Senior
1513,71076,1000,1,1,1,10000,1,0,0,4820,Female,52,Senior
1514,20630,0,1,1,1,2045,4,0,0,4643,Male,40,Adult
1515,119180,1467,1,1,1,9275,20,1300,6,4657,Male,51,Senior
1516,54116,1846,3,1,1,34997,14,0,0,4848,Female,39,Adult
1517,36665,0,1,1,1,1625,6,0,0,4747,Male,36,Adult
1518,507371,0,4,1,1,51765,18,450,1,4770,Male,60,Senior
1519,48721,0,1,1,1,18781,12,300,3,4672,Female,62,Senior
1520,391222,0,3,1,1,27471,20,1600,7,4905,Female,51,Senior
1521,88668,0,2,1,1,9889,15,100,1,4903,Female,45,Adult
1522,46074,0,1,1,1,2193,11,0,0,4419,Male,19,Young
1523,1923,0,1,1,1,1170,2,0,0,4615,Male,60,Senior
1524,46030,0,1,1,1,4375,27,0,0,4566,Female,52,Senior
1525,31236,0,1,1,1,2250,13,0,0,4523,Male,49,Adult
1526,18351,0,1,1,1,0,0,0,0,4744,Female,21,Young
1527,4779,0,1,1,1,600,2,0,0,4926,Female,31,Adult
1528,124775,1704,1,1,1,11564,8,700,2,4847,Female,51,Senior
1529,66923,0,3,1,1,17139,12,0,0,4875,Male,57,Senior
1530,24008,0,1,1,1,540,3,0,0,4901,Female,52,Senior
1531,118415,2329,1,1,1,4475,10,100,1,4545,Female,71,Senior
1532,2793,0,1,1,1,8000,3,0,0,4588,Male,49,Adult
1533,70464,0,1,1,1,4000,4,1000,2,4889,Female,61,Senior
1534,71930,0,4,1,1,32774,13,500,1,4300,Female,79,Senior
1535,126484,0,1,1,1,5942,13,3192,11,4758,Male,26,Young
1536,39503,0,3,1,1,16671,18,2339,2,4884,Female,21,Young
1537,7291,0,1,1,1,0,0,0,0,4104,Female,70,Senior
1538,4838,0,3,1,1,23592,16,500,1,5024,Male,37,Adult
1539,73811,0,3,1,1,25394,14,1000,2,5021,Female,23,Young
1540,156219,0,5,1,1,55874,24,0,0,5015,Male,56,Senior
1541,114376,0,4,1,1,33949,15,0,0,5009,Female,23,Young
1542,23965,0,1,2,1,7308,16,550,3,5003,Female,33,Adult
1543,45766,0,1,1,1,4550,11,1300,7,5002,Female,68,Senior
1544,57857,1099,1,1,1,62650,37,12400,29,4996,Male,76,Senior
1545,19998,0,1,1,1,4309,13,0,0,4995,Male,53,Senior
1546,29506,0,1,1,1,4826,16,500,2,4993,Female,40,Adult
1547,6020,1505,1,1,1,0,0,0,0,4986,Female,72,Senior
1548,27989,0,3,1,1,25369,16,2729,2,4981,Female,77,Senior
1549,21933,0,4,1,1,27166,15,550,1,4974,Female,59,Senior
1550,58758,0,1,1,1,6500,38,0,0,4974,Female,71,Senior
1551,86069,0,4,1,1,35282,21,0,0,4972,Female,57,Senior
1552,8350,0,1,1,1,2125,10,0,0,4967,Male,70,Senior
1553,26862,0,3,1,1,15510,15,0,0,4965,Male,65,Senior
1554,133853,0,5,1,1,68136,14,0,0,4960,Male,63,Senior
1555,72623,0,1,1,1,0,0,0,0,4957,Female,68,Senior
1556,36887,0,1,2,1,9048,11,0,0,4951,Male,62,Senior
1557,49737,0,5,1,1,60922,22,550,2,4946,Female,54,Senior
1558,53869,0,1,1,1,6750,26,0,0,4940,Male,44,Adult
1559,5264,0,1,1,1,0,0,0,0,4496,Female,56,Senior
1560,132132,6920,3,1,1,20443,18,1310,4,3916,Male,56,Senior
1561,319241,0,5,1,1,71867,36,0,0,4692,Female,33,Adult
1562,333346,2139,4,1,1,52013,31,4309,12,4469,Female,64,Senior
1563,22459,0,1,1,1,104,2,0,0,4215,Female,30,Young
1564,65021,0,2,1,1,10369,12,0,0,3547,Male,54,Senior
1565,44205,0,4,1,1,28340,13,0,0,3676,Male,42,Adult
1566,18433,0,1,1,1,3174,9,0,0,3930,Male,41,Adult
1567,6341,0,1,1,1,3658,12,0,0,3706,Male,18,Young
1568,3641,0,1,1,1,1164,3,0,0,3603,Male,25,Young
1569,39207,0,1,1,1,965,3,0,0,3757,Female,39,Adult
1570,63362,0,3,1,1,16331,15,350,1,3544,Male,27,Young
1571,220267,0,1,1,1,8500,4,0,0,4716,Male,73,Senior
1572,329,0,3,1,1,23492,14,0,0,4868,Male,41,Adult
1573,22424,0,1,1,1,648,2,0,0,3951,Male,23,Young
1574,36805,0,3,1,1,13018,16,0,0,3799,Male,67,Senior
1575,63437,0,2,1,1,7160,15,0,0,4595,Male,73,Senior
1576,8962,4481,1,1,1,0,0,0,0,4198,Male,29,Young
1577,7922,0,1,1,1,0,0,0,0,4491,Male,30,Young
1578,113731,0,1,1,1,1700,5,700,4,4482,Male,44,Adult
1579,12612,0,1,1,1,0,0,0,0,4170,Male,48,Adult
1580,45916,0,1,1,1,675,6,500,2,2818,Female,60,Senior
1581,51324,0,3,1,1,20533,14,0,0,4408,Female,79,Senior
1582,412,0,1,1,1,13000,1,0,0,4761,Female,64,Senior
1583,8103,0,1,1,1,2750,15,0,0,4776,Male,64,Senior
1584,91237,0,5,1,1,78864,26,0,0,4321,Female,31,Adult
1585,17388,0,1,1,1,0,0,0,0,4232,Female,42,Adult
1586,52046,0,1,1,1,1058,8,683,7,3456,Male,56,Senior
1587,50015,0,3,1,1,20839,16,50,1,4497,Female,62,Senior
1588,45340,0,3,1,1,14063,16,500,1,4660,Female,19,Young
1589,200963,0,1,1,1,6164,4,150,1,4782,Female,76,Senior
1590,85884,0,2,1,1,7742,9,0,0,4692,Female,37,Adult
1591,4236,0,1,1,1,3000,7,0,0,4148,Female,25,Young
1592,55843,0,1,1,1,6000,3,0,0,4341,Male,56,Senior
1593,43000,0,1,1,1,1273,4,173,1,4646,Male,45,Adult
1594,5573,0,1,1,1,1958,17,0,0,3714,Female,71,Senior
1595,2080,0,1,1,1,0,0,0,0,4635,Female,31,Adult
1596,43686,0,1,1,1,4039,12,0,0,4328,Female,23,Young
1597,11001,0,1,1,1,255,5,0,0,4315,Female,74,Senior
1598,10146,0,3,1,1,26633,12,0,0,4509,Female,32,Adult
1599,35062,0,3,1,1,16237,26,0,0,4152,Female,70,Senior
1600,11866,0,2,1,1,6139,9,0,0,4667,Female,21,Young
1601,41048,0,1,1,1,1195,3,0,0,4856,Female,55,Senior
1602,25004,0,1,1,1,1113,3,0,0,4860,Female,45,Adult
1603,194074,1448,1,1,1,12500,6,0,0,4701,Male,60,Senior
1604,65952,0,4,1,1,34770,14,0,0,4827,Female,75,Senior
1605,265532,0,1,1,1,4652,13,0,0,4849,Female,21,Young
1606,61286,0,1,1,1,1500,5,0,0,4755,Male,72,Senior
1607,118177,0,3,1,1,20910,18,402,1,4811,Male,66,Senior
1608,183370,0,1,1,1,30988,14,12988,9,4848,Male,73,Senior
1609,98608,0,1,1,1,969,12,0,0,4663,Female,47,Adult
1610,22529,0,1,1,1,5115,20,3400,16,4865,Female,45,Adult
1611,2502,0,1,1,1,15500,4,500,1,4761,Female,33,Adult
1612,123430,0,4,1,1,49987,17,0,0,4798,Male,28,Young
1613,36219,0,1,1,1,4044,10,0,0,4595,Male,40,Adult
1614,61405,250,2,1,1,32316,20,1350,8,4828,Male,29,Young
1615,3789,0,1,1,1,181,3,0,0,4756,Male,26,Young
1616,16065,0,1,1,1,0,0,0,0,4456,Male,77,Senior
1617,404142,0,5,1,1,75509,13,0,0,4784,Female,74,Senior
1618,28733,0,1,1,1,0,0,0,0,4650,Male,41,Adult
1619,26965,0,2,1,1,7346,13,0,0,4653,Female,48,Adult
1620,278437,0,4,1,1,50888,26,0,0,4744,Male,23,Young
1621,5074,0,1,1,1,500,1,0,0,4730,Male,24,Young
1622,43338,0,1,1,1,1000,4,1000,4,4275,Female,40,Adult
1623,23551,0,1,1,1,2375,12,0,0,4663,Male,65,Senior
1624,32015,0,1,1,1,6000,6,0,0,4574,Female,74,Senior
1625,65435,0,1,1,1,1000,2,500,1,4786,Male,79,Senior
1626,39079,0,1,1,1,3070,5,0,0,4750,Male,32,Adult
1627,108616,0,4,1,1,36476,13,0,0,4644,Male,45,Adult
1628,80154,0,4,1,1,47270,14,0,0,4352,Female,27,Young
1629,25563,0,1,1,1,303,8,0,0,3511,Male,53,Senior
1630,18007,0,4,1,1,33237,15,0,0,4665,Male,40,Adult
1631,51752,0,3,1,1,25962,20,0,0,4631,Female,70,Senior
1632,21540,0,1,1,1,1188,9,0,0,4791,Male,44,Adult
1633,233057,0,5,1,1,102840,11,0,0,4791,Female,46,Adult
1634,196079,0,5,1,1,56890,21,0,0,4791,Male,62,Senior
1635,276607,0,1,1,1,11430,14,6430,11,4791,Female,21,Young
1636,20681,0,1,1,1,0,0,0,0,4939,Male,66,Senior
1637,155278,0,4,1,1,27200,16,0,0,4926,Female,26,Young
1638,194949,0,1,1,1,10121,13,4621,10,4930,Female,49,Adult
1640,307260,783,4,1,1,40533,24,250,1,4791,Male,36,Adult
1641,105588,0,2,1,1,22973,3,0,0,4805,Male,43,Adult
1642,41366,0,3,1,1,27148,15,0,0,4806,Male,34,Adult
1643,59445,0,1,1,1,5500,21,500,2,4843,Female,37,Adult
1644,130920,2643,4,1,1,30299,20,1100,6,4793,Male,47,Adult
1645,49777,2360,3,1,1,12241,12,0,0,4777,Female,71,Senior
1646,58778,0,4,1,1,28325,13,0,0,4919,Male,51,Senior
1647,38224,0,1,1,1,2587,10,0,0,4824,Female,39,Adult
1648,93700,0,5,1,1,58745,14,0,0,4827,Male,77,Senior
1649,533120,0,5,1,1,120983,18,0,0,4827,Male,78,Senior
1650,34941,0,3,1,1,23718,16,0,0,4755,Female,68,Senior
1651,115197,0,3,1,1,17638,24,0,0,4820,Female,47,Adult
1652,31230,0,1,1,1,815,5,815,5,4931,Female,23,Young
1653,98604,0,3,1,1,17490,15,0,0,4919,Male,18,Young
1654,385195,0,1,1,1,0,0,0,0,4903,Female,43,Adult
1655,136104,0,4,1,1,68988,51,2069,8,4916,Male,55,Senior
1656,23984,0,1,1,1,2737,14,0,0,4905,Male,35,Adult
1657,169947,0,4,1,1,48140,21,0,0,4895,Male,71,Senior
1658,71264,0,5,1,1,94161,17,1000,2,4903,Female,51,Senior
1659,71610,0,3,1,1,20918,14,0,0,4895,Female,71,Senior
1660,151152,0,2,1,1,13635,21,1100,1,4895,Male,38,Adult
1661,164178,2364,4,1,1,35314,23,1100,3,4883,Female,43,Adult
1662,18601,0,1,1,1,100,1,0,0,4888,Female,53,Senior
1663,49331,0,3,1,1,23572,12,100,1,4888,Male,21,Young
1664,43326,0,1,1,1,4164,12,0,0,4881,Male,22,Young
1665,12112,0,1,1,1,0,0,0,0,4882,Male,33,Adult
1666,98343,0,4,1,1,31961,16,0,0,4971,Male,31,Adult
1667,83006,0,4,1,1,45167,13,0,0,4906,Female,74,Senior
1668,110980,0,1,1,1,12900,8,950,4,4853,Male,43,Adult
1669,78032,0,3,1,1,24046,23,0,0,4862,Female,74,Senior
1670,176262,0,3,1,1,12678,8,150,1,4862,Male,23,Young
1671,239576,0,3,1,1,13301,12,0,0,4849,Female,70,Senior
1672,642756,0,4,1,1,37889,15,1000,2,4841,Female,71,Senior
1673,41370,0,5,1,1,51335,9,0,0,4842,Male,27,Young
1674,92905,0,1,1,1,1766,10,0,0,4827,Female,57,Senior
1675,7430,0,1,1,1,10500,5,0,0,4791,Male,66,Senior
1676,68390,0,1,1,1,3450,3,950,2,4754,Female,77,Senior
1677,18366,0,1,1,1,1100,3,1100,3,4783,Male,59,Senior
1678,197673,0,4,1,1,48932,15,0,0,4775,Female,30,Young
1679,11789,0,4,1,1,28756,20,900,2,4775,Male,35,Adult
1680,213539,0,1,1,1,2750,15,0,0,4751,Male,78,Senior
1681,13310,0,1,1,1,0,0,0,0,4755,Female,73,Senior
1682,207395,0,4,1,1,55903,17,500,1,4761,Female,44,Adult
1683,25688,2396,1,1,1,3103,10,0,0,4754,Female,40,Adult
1684,259582,0,1,1,1,3833,21,1762,9,4638,Female,36,Adult
1685,288379,0,1,1,1,15942,8,1442,5,4741,Female,52,Senior
1686,3580,0,1,1,1,130,3,0,0,4730,Female,61,Senior
1687,84305,0,5,1,1,78931,15,0,0,4734,Male,45,Adult
1688,4780,0,1,1,1,0,0,0,0,4733,Male,67,Senior
1689,88192,0,4,1,1,47848,22,500,1,4784,Female,45,Adult
1690,105665,0,4,1,1,31226,13,0,0,4727,Female,72,Senior
1691,24756,0,1,1,1,7720,26,500,2,4723,Male,65,Senior
1692,51304,1362,1,1,1,11611,40,10075,36,4708,Female,29,Young
1693,12404,0,1,1,1,1950,7,1200,4,4701,Male,33,Adult
1694,80988,0,1,1,1,4413,5,0,0,4707,Female,24,Young
1695,5617,0,1,1,1,4400,4,400,1,4706,Male,47,Adult
1696,68023,0,5,1,1,119512,33,500,1,4702,Male,53,Senior
1697,108100,0,4,1,1,45113,17,1000,2,4699,Female,24,Young
1698,17470,0,1,1,1,4100,9,2500,5,4691,Female,46,Adult
1699,138332,0,5,1,1,67836,17,0,0,4692,Female,58,Senior
1700,4087,0,1,1,1,500,4,0,0,4684,Male,38,Adult
1701,40264,0,1,1,1,19137,13,0,0,4684,Male,35,Adult
1702,13290,0,1,1,1,3175,5,0,0,4679,Male,68,Senior
1703,130761,0,4,1,1,52423,15,0,0,4674,Male,43,Adult
1704,14371,0,4,1,1,28723,13,0,0,4671,Female,51,Senior
1705,25322,0,3,1,1,23821,16,0,0,4673,Male,31,Adult
1706,55356,0,3,1,1,23871,15,0,0,4660,Female,70,Senior
1707,134501,0,5,1,1,59855,32,1193,2,4663,Female,19,Young
1708,63311,0,4,1,1,29318,11,0,0,4667,Male,25,Young
1709,90307,0,1,1,1,3150,3,650,2,4664,Female,67,Senior
1710,2198,0,1,1,1,16070,12,0,0,4658,Male,21,Young
1711,43749,5583,1,1,1,9557,5,0,0,4664,Male,65,Senior
1712,7730,0,1,1,1,375,3,0,0,4659,Female,66,Senior
1713,16171,0,1,1,1,2875,16,0,0,4656,Female,30,Young
1714,192108,1000,1,1,1,10200,3,200,2,4656,Female,60,Senior
1715,35895,0,3,1,1,15720,11,0,0,4649,Female,49,Adult
1716,46578,0,2,1,1,8322,12,0,0,4645,Male,61,Senior
1717,54309,0,1,1,1,6772,7,250,1,4698,Female,74,Senior
1718,45613,0,4,1,1,29117,16,350,1,4625,Female,69,Senior
1719,297127,0,3,1,1,27415,16,0,0,4631,Female,26,Young
1720,93148,0,2,1,1,7776,18,0,0,4631,Female,28,Young
1721,27905,0,1,1,1,3794,11,0,0,4628,Male,25,Young
1722,139983,0,3,1,1,17289,24,100,2,4629,Male,62,Senior
1723,188703,0,5,1,1,62973,53,500,1,4625,Female,69,Senior
1724,19479,0,1,1,1,2250,4,0,0,4625,Female,73,Senior
1725,63635,0,1,1,1,5175,31,50,1,4622,Male,36,Adult
